issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture,policy_adds,policy_removes,policy_sometimes_adds,policy_sometimes_removes,notability_adds,notability_removes,notability_sometimes_adds,notability_sometimes_removes
689,#689 A Sticky Situation,1,1. it's rare to find an unchewed pencil,0.001,-0.0797,0.0014,-0.0751,-0.505,0.0011,0.4311,-0.0013,0.0275,-0.8094,9.6659,-0.4116,0.9316,-9.0179,32.4082,5.6204,19.0033,-11.7555,1.749,3.975,-1.0302,1.0559,-139.3742,-0.675,-0.9459,4.3994,0.0001,-0.8533,0.9444,2.2811,3.8601,,0.114,0.0037,0.4571,-0.0015,0.0012,-0.0016,0.1501,0.0024,2.9946,0.0109,0.0188,0.2179,0.0261,0.7417,0.0121,-0.1863,-0.0048,-0.0446,0.0011,-0.0006,10.1483,0.0226,-0.102,5.6773,-0.0004,-0.0337,-0.1125,,11.8963,-0.6615,-0.0261,0.0562,0.0072,-0.0062,,-5.5937,107.4176,-557.2052,0.893,-0.006,-0.3635,-4.5539,0.0007,0.3546,0.1404,0.0027,,,,,,,,,"barren, inhospitable landscape|deadly medical pandemics|hatred of cheese may add or remove notability: punitive income tax rates"
689,#689 A Sticky Situation,2,2/3. the population's jaw muscles put sharks to shame,-0.0026,0.3371,,0.2105,-0.0383,-0.0,0.2261,0.002,-0.0053,4.0838,-7.6208,4.7635,62.2704,6.5925,-46.156,7.4141,-14.9508,1.9729,3.5691,4.0742,3.5951,3.8463,183.5526,34.1164,-35.3375,16.2641,0.0301,1.6441,0.8945,0.8214,48.4877,,-0.038,,0.0759,0.4174,-0.421,,,-0.0005,-2.9506,-0.0063,-0.0141,0.0172,0.008,3.4335,-0.0064,0.079,0.125,-0.2544,,,-2.0086,0.003,0.8765,-5.4108,0.0006,-0.0515,0.0272,,-9.8384,0.9588,-0.008,0.2412,-1.412,1.3483,-0.0003,237.2708,37.0516,1118.9459,1.4485,0.004,0.4172,91.526,0.0001,-0.142,-0.1212,,-0.0024,,,,,,,"barren, inhospitable landscape|hatred of cheese may add or remove notability: punitive income tax rates|spontaneously combusting cars",
689,#689 A Sticky Situation,3,4. Eau de Trashcan has become a wildly popular perfume,0.0109,-0.2635,-0.0035,-0.1637,-0.4684,-0.0001,120.757,-0.0116,0.0163,-12.0576,20.1402,-14.8237,-21.7934,-38.3868,112.7309,-17.5545,44.4714,-35.0632,-12.6533,-15.0879,-11.5937,-11.8988,-14.1222,-17.5595,-12.6628,-44.4356,0.0527,-12.5279,-10.5392,-11.247,-6.1516,-0.1703,0.2954,0.0002,-0.2812,0.0017,-0.0021,0.0011,0.252,0.0003,2.9715,0.0273,0.0785,0.2654,0.0358,-11.7569,0.032,-0.3754,0.0569,-0.4227,0.0004,-0.0001,9.9609,-0.0259,-6.1315,14.2227,-0.0009,-0.0426,-0.1848,0.0007,22.9644,-0.5697,-0.0358,0.0294,0.0023,-0.0046,-0.0034,142.94,247.5847,-459.3207,-14.41,-0.0191,-3.1422,46.4423,-0.0011,0.5789,0.7679,0.0,0.0007,,,,,,,stringent health and safety legislation,"absence of drug laws|barren, inhospitable landscape|deadly medical pandemics|hatred of cheese may add or remove notability: punitive income tax rates|spontaneously combusting cars"
690,#690 Hey!  @@LEADER@@!  Leave Them Kids Alone!,1,1. the nation's children are known for being even more apathetic and cynical than their parents,3.0355,,,,0.0018,,0.2611,-2.6722,0.6673,0.2112,0.54,0.5142,2.0624,0.0427,0.1792,4.0734,0.8644,0.1925,0.8593,0.546,0.0642,0.7716,0.0733,0.1385,1.3468,4.7991,,0.1646,0.4481,0.9556,0.7546,,,,,0.2255,-0.2163,1.2616,,,,-0.0495,-0.0039,-0.0006,-0.871,0.9125,-0.0076,,-0.0002,0.0009,,,-163.0052,0.0,0.1436,0.6038,0.0022,1.1445,,,,-0.2142,0.871,0.0001,,,0.6136,19.3516,9.5417,38.2629,0.6726,0.0113,0.0436,6.3391,-6.7645,0.4636,0.2547,,,,Pledge of Allegiance,,,,,,
690,#690 Hey!  @@LEADER@@!  Leave Them Kids Alone!,2,2/3. citizens who don't recite the Pledge of @@NAME@@ at least three times a day are placed on a terrorist watch-list,-1.0785,,-0.2179,,-0.0256,-0.0091,-0.1373,0.9201,-0.277,0.4818,0.1373,0.7393,1.2881,-0.3323,0.0159,8.6252,0.5426,0.2503,0.4593,1.1087,0.4065,0.3258,0.948,0.8239,-8.4114,9.8464,0.0184,-0.115,-0.1519,70.7563,-0.0369,,,-0.0002,-0.8667,-0.1086,0.1244,,,,-0.0066,0.1479,0.0055,0.0087,0.3163,3.257,0.035,,0.0567,-0.3456,0.6279,-0.1463,54.2928,-0.0648,-0.0251,0.8068,-0.0085,-0.5081,-0.0,,,-0.2371,-0.3163,0.0027,0.0013,0.0021,-0.4594,81.5454,41.2393,197.8328,0.191,-0.0445,-0.3082,-72.65,0.0111,-0.1359,-0.2761,,0.0033,,,No Dissent,Public Protest,,,punitive income tax rates|restrictive gun laws,
690,#690 Hey!  @@LEADER@@!  Leave Them Kids Alone!,3,4. young schoolchildren pledge allegiance to One Nation Under Bum Indivisible By Poo,0.4521,,,,0.0009,-0.0015,0.013,-0.3942,0.1228,0.0153,0.0037,0.0056,0.0073,0.0117,0.0125,0.1672,0.0002,0.0056,0.0046,0.0175,0.0015,-0.0046,0.0128,-0.0073,0.6118,0.1879,0.0002,0.0096,0.0117,0.55,0.0234,,,-0.0008,0.605,0.0244,-0.0457,,,,,-0.0063,0.0038,-0.0002,-0.107,0.0264,-0.0107,,0.0,-0.0051,-0.0001,0.0002,-21.4941,0.0011,0.0072,0.0603,0.0004,0.1911,,,,-0.0349,0.107,-0.0001,,,0.3611,1.5677,0.8189,3.6095,0.0319,0.0025,0.0036,0.2975,-0.006,0.1433,0.1689,,,,,,,,,,restrictive gun laws
691,#691 The Prodigal States,1,1. the nation forgives those who are big enough to admit they made a mistake,0.4552,,,,-0.449,0.301,58.5189,-0.4009,0.1147,-5.5682,-5.3368,-10.6061,-30.2061,-1.5145,-2.0196,-75.717,-8.7993,-4.5549,-13.2182,-14.9352,-1.6856,-11.9003,-11.4893,-6.3833,-12.6097,-91.8894,0.2416,60.1305,56.4299,45.703,45.8579,2.8615,,0.1464,-0.0885,0.1385,-0.089,-0.0023,0.0004,,0.0171,0.2861,0.2126,0.1283,-0.1135,48.5911,0.1499,,0.8689,-4.4339,,,-20.7436,-0.1832,63.4377,2.7883,-0.0123,1.9538,-0.0007,-0.0151,2.3694,-0.626,0.1135,0.0752,-0.1215,0.0822,0.8955,541.4998,275.0935,1112.4144,51.122,-0.0581,52.0853,-1186.1023,6.1569,0.6567,1.7763,,,,,,,,,devotion to social welfare|punitive income tax rates,"barren, inhospitable landscape|complete absence of social welfare|complete lack of public education"
691,#691 The Prodigal States,2,2. a commonwealth of equal nations recognises that @@NAME@@ is a bit more equal than the others,,0.0775,,0.7596,0.1494,0.0941,-7.4395,,,-1.0806,-3.8497,-8.9441,-38.7653,-2.8665,0.0027,-31.3374,-11.4559,-7.5257,-9.0702,-20.9098,-1.4926,-9.7178,-28.7582,-18.9645,-7.4078,-41.3594,0.0014,-6.3135,-12.7783,-18.4478,-23.9715,,-0.5495,0.0523,1.6835,,,,,,,0.0079,0.0018,-0.0583,-0.1817,-79.5575,0.2005,1.0291,-0.0087,0.1481,,,-45.441,0.0638,-5.0974,0.4782,-0.0015,,0.0403,,,-0.2254,0.1817,0.0045,,,,-358.5516,-1191.2679,3648.7032,-18.3959,-0.0052,-0.5459,-30.9185,-0.043,0.065,0.41,,,,,,,,,,
691,#691 The Prodigal States,3,3. ten thousand @@DEMONYMADJECTIVE@@ soldiers recently invaded a nation occupied by two senior citizens and a dachshund,0.46,,,,0.0173,-0.1778,-1.6927,-0.4071,0.0863,-0.2492,-0.4284,-2.1364,-1.9724,-0.3102,-1.1461,10.6565,-0.8882,-0.7339,-2.5742,-5.6617,-0.3804,-1.745,-4.625,-1.1014,6.3463,8.2688,0.0529,-1.321,-3.5324,-5.897,-5.616,,,-0.0654,0.3219,0.0208,-0.0523,,,,,-0.159,-0.0319,0.0011,-0.1246,239.358,-0.4197,,0.1269,-0.9554,,,-24.308,-0.0115,-1.2657,-1.4888,0.0135,2.203,,,,1.0661,0.1246,0.0001,,,,197.5548,104.4792,463.5417,-3.3321,0.0713,-0.4251,-109.3989,7.0176,,-0.7589,,,,,,,,,punitive income tax rates,restrictive gun laws
692,#692 Game of Drones,1,1. former stunt pilots are unable to pass the licence test to fly a drone,-0.0011,-0.1784,-0.0007,-0.0658,-0.0557,0.0008,-1.2325,0.0015,0.0216,-0.5455,-0.3662,-0.2289,0.1594,-0.5936,-4.0932,3.5791,-0.8558,0.2912,0.4359,3.1178,-1.2607,0.5079,-281.3416,0.9392,-8.2248,2.8049,0.0538,-3.0567,-1.4594,68.3149,1.5204,,0.1998,0.0,-0.1721,-0.0001,-0.0004,0.0019,-0.0001,-0.0003,-0.0012,0.1509,0.671,0.0216,0.0453,-0.6255,0.1551,-0.267,0.3302,-0.901,0.0003,-0.0001,10.0308,-0.0979,-1.3189,2.9891,-0.0049,-0.0901,-0.0075,,,-0.1681,-0.0453,-0.0383,-0.0002,0.0001,0.0017,-166.6453,29.2265,-827.0889,-1.8754,-0.0484,-1.2002,-336.6657,-0.0004,-0.0858,2.2926,,,,,,,,,punitive income tax rates|stringent health and safety legislation,exploding hoverboards|spontaneously combusting cars
692,#692 Game of Drones,2,2/4. airplanes have giant grilles on their noses to knock drones out of their path,-0.012,0.2253,0.0029,0.2101,0.2512,0.0006,1.2225,0.0089,-0.0022,-1.5916,-0.0517,0.2916,-3.0913,0.005,5.94,-5.3321,-1.2122,-1.0473,-1.14,-2.9197,1.3672,-0.9651,217.9478,-0.7404,18.3492,-6.632,0.0006,3.3043,1.6153,1.0182,-1.5152,0.3999,-0.2484,0.0004,0.3203,-0.0,-0.0001,0.0028,-0.0005,,-0.0059,-0.261,-0.4959,-0.0805,-0.0224,0.8931,-0.2479,0.3573,-0.098,0.2361,-0.0004,0.0002,-9.0945,0.0815,1.3848,-7.5248,0.0205,0.1144,0.0123,-0.0016,-0.0454,0.8118,0.0224,0.0323,-0.0015,0.0021,-0.0024,244.6362,-41.0117,1448.2139,2.0871,0.1409,1.1859,222.6314,-0.0027,0.1007,-2.6778,-0.0029,-0.0015,,,,,,,exploding hoverboards|spontaneously combusting cars,punitive income tax rates|stringent health and safety legislation
692,#692 Game of Drones,3,3. swarms of present-laden delivery drones blot out the sun before major holidays,-0.2334,-0.1962,,-0.5595,-0.0473,-0.0034,-4.6652,0.2299,-0.1732,-12.4922,-12.8758,-14.6373,224.6912,150.9737,-19.1244,-28.7638,-13.8136,-10.8842,-14.7361,-19.0565,-12.627,-14.4565,213.4561,-18.0402,-10.7673,-55.8938,0.0009,-8.808,-11.1006,-14.1271,-10.3408,,0.1185,-0.0002,-0.2404,0.0335,-0.0277,,,,,0.0255,0.0597,-0.0075,0.0099,-13.6398,0.0862,-0.3371,-0.2176,0.3698,0.0023,-0.0009,15.7251,0.0191,-6.2645,0.5078,-0.003,-0.3054,0.0178,,,-0.063,-0.0099,-0.0466,-3.8346,3.2358,-0.0285,227.0395,211.4034,-426.5325,-14.9411,-0.023,-2.1698,312.0804,0.0051,-0.1705,0.0168,-0.0087,,,,,,,,restrictive gun laws|stringent health and safety legislation,punitive income tax rates|spontaneously combusting cars
693,#693 Bottled Up Problems,1,1. a new guerrilla marketing campaign for tap water involves government agents spraying random citizens with hose water,-0.0022,-0.4352,,0.0004,-0.4476,0.0,-2.6481,0.0022,-0.0092,-7.5825,9.0647,-6.2073,-5.1347,-17.3326,33.2479,-7.1717,16.3583,-376.1578,-3.4424,-1.5904,-4.7862,-4.0786,1.0811,-6.9031,-2.5867,-20.9617,0.0264,-4.3822,-3.8103,-3.6552,-69.7834,,-0.0072,,-0.0005,-0.0002,0.0002,,0.1449,,2.9589,0.0009,0.0055,0.1655,-0.0033,-5.2138,0.0054,0.0051,0.1447,-0.4614,,,-0.2388,0.0364,-2.5259,5.6943,-0.0,-0.0577,-0.1825,,12.0957,-0.4971,0.0033,-0.0823,-0.0343,0.0245,,-265.6137,-141.9827,-587.5955,-5.5533,-0.0015,-1.0543,-295.3668,0.0001,0.5255,-0.2172,,,,,,,,,,"barren, inhospitable landscape|deadly medical pandemics may add or remove notability: punitive income tax rates"
693,#693 Bottled Up Problems,2,2. distrust of taps has many people bathing only with bottled mineral water,-0.0026,0.7015,,,-0.3009,,0.1123,0.0026,-0.0009,7.9546,-3.7515,9.8546,9.2621,-3.8381,-26.7311,8.8482,-10.5275,452.5109,4.8368,2.7393,7.4474,4.1669,1.508,8.6958,12.9151,26.6577,0.0498,2.4948,0.0918,0.0606,139.9457,,,,-0.0054,0.001,-0.0002,0.0,,,-1.9966,0.0011,-0.2569,0.0942,0.0009,3.9423,,,0.0848,-0.4365,0.4896,-0.0948,0.0243,-0.0159,0.9234,-4.8762,-0.0002,-0.1666,0.1053,,-9.4525,1.0987,-0.0009,0.294,0.0009,0.0008,,566.3947,201.4218,1800.7491,1.7862,-0.0003,0.5086,253.3849,0.0004,-0.1231,0.2097,,0.0034,,,,,,,"barren, inhospitable landscape|punitive income tax rates",
693,#693 Bottled Up Problems,3,3. straight-edges are forced to collect rain water to avoid getting high off the water supply,-0.2308,0.0014,,-0.8414,1.7002,,4.1562,0.193,-0.06,4.6742,4.039,11.721,8.5788,12.072,1.4522,33.2416,5.3136,-495.7832,15.949,32.9206,-4.3648,12.4554,37.1822,3.4896,8.5094,49.6378,,3.9468,11.9346,20.3644,25.915,,0.1152,0.0124,-0.3654,-0.0054,0.0236,,-0.0268,0.2486,,0.0168,0.0122,-0.3216,0.0532,14.3032,0.0036,-0.309,0.0642,-0.38,,,21.2132,-0.0818,3.8406,0.7322,-0.0012,-0.0132,0.2656,,,-0.6952,-0.0532,-0.1112,,,,-163.575,207.3284,-2634.08,12.765,-0.0064,0.7994,-175.3746,0.0028,-0.0274,0.3782,,,,,,,,,deadly medical pandemics|punitive income tax rates|stringent health and safety legislation,exploding hoverboards|spontaneously combusting cars
693,#693 Bottled Up Problems,4,4. health inspectors are seen eating black truffle fondue with their bottled water,-0.0009,-0.2796,,-0.2365,-2.4345,-0.0019,0.512,0.0007,,-2.4861,-2.0676,-1.314,1.6335,-42.1898,-2.6424,4.0823,-1.43,-78.7752,-0.1242,2.4964,-2.556,-0.6886,2.7832,-1.1582,14.7795,0.2832,0.0191,-209.66,479.429,1.865,4.3629,,0.3171,-0.0013,-0.4804,0.0002,-0.0009,,0.3226,,1.9764,-0.164,-0.0379,1.2774,0.0281,-221.0401,0.794,-0.5423,0.1189,-0.3687,,,13.0872,0.1604,-0.0629,-1.9371,0.006,-0.0975,-0.367,,,0.2956,-0.0281,0.3697,0.0017,,,-54.8942,312.2182,-1868.7581,0.6124,0.0747,-0.2015,-182.2343,-0.2038,0.3613,1.7173,,0.0059,,,,,,,complete absence of social welfare|punitive income tax rates|stringent health and safety legislation,deadly medical pandemics|devotion to social welfare|exploding hoverboards|spontaneously combusting cars
694,#694 Concussive Percussion,1,1. military parades quietly tiptoe their way through the streets,-0.2319,0.0002,,0.0019,-0.0234,-0.0035,-1.1648,0.2073,-0.1344,-0.0173,-1.1282,-72.6163,-6.2803,-1.0346,-1.7215,-12.3838,-2.4061,-0.0628,-1.7739,-0.3843,0.1398,-1.6246,1.4333,-55.3682,-12.5493,-84.9962,0.024,-0.0353,-0.8935,136.7819,-1.4498,,-0.0013,-0.0014,0.0069,-0.0641,0.0557,,0.0002,,1.9714,0.2786,0.8304,0.0064,0.0367,-73.0417,0.8925,0.0046,0.1314,-0.4276,0.0009,-0.0002,7.4294,-0.0174,-0.1968,-6.0162,-0.0501,-0.2739,0.0002,,-0.2017,0.6469,-0.0367,0.0022,-0.9635,0.0696,,-114.4586,-57.6343,-220.848,-1.4586,-0.0895,-0.0115,-164.2857,-0.0528,-1.8842,-0.0026,-0.0044,-1.978,,,,,,,punitive income tax rates|restrictive gun laws|suspicion of poets,absence of drug laws|museums and concert halls
694,#694 Concussive Percussion,2,2. dynamite sales and concert audiences are booming,0.0016,0.0045,,-0.0003,-0.0183,-0.0005,-1.7474,0.0005,-0.0004,-2.8603,-3.0604,50.7882,-7.9346,-2.953,-3.7822,-11.4064,-3.9822,-2.6686,-3.6927,-5.8738,-2.6479,-3.2592,-4.6564,67.4009,-3.2823,36.5016,0.0775,-2.2144,-2.9877,-4.3793,-4.0185,,-0.0008,-0.0,-0.0006,0.0494,-0.0397,0.4683,0.0013,,-1.9718,0.0002,-0.0003,0.0055,-0.0011,195.7782,-0.5416,0.0015,0.2173,-0.8699,,,-0.2194,-0.0323,-1.7384,13.2878,-0.0001,0.1197,-0.0003,,-0.0363,-2.2567,0.0011,0.0029,0.8428,0.002,0.0048,210.5615,85.9029,650.725,-4.4641,-0.0007,-0.5247,-128.4839,-0.0708,1.7339,0.1239,,1.9732,,,,,,,museums and concert halls|punitive income tax rates,suspicion of poets
694,#694 Concussive Percussion,3,3. tuba players are paid to quietly whisper into their instruments,,-0.0027,,0.0174,0.0608,0.0013,-0.7305,,,-0.9832,-0.8994,27.3273,-2.7845,-0.8953,-1.2954,-3.1978,-1.126,-0.7914,-1.4607,-2.0767,-0.6665,-1.2177,-2.3899,28.1414,-9.926,23.1331,0.0056,-65.7451,-1.1556,-1.6527,-1.8011,,0.0012,0.0009,-0.0016,0.2525,-0.2598,,0.0006,,-0.9865,0.1352,0.1394,-0.0432,0.0007,-70.4466,0.4551,-0.002,-0.0019,-0.0335,,,0.0141,0.0375,-0.6106,7.6721,-0.009,-0.0007,-0.0003,,,-0.9212,-0.0007,0.0819,-0.2333,0.7441,,23.1844,13.0738,53.1644,146.255,-0.0513,-0.2795,6.5441,-0.0651,0.6797,-0.5046,,0.9892,,,,,,,complete absence of social welfare|museums and concert halls may add or remove notability: punitive income tax rates,complete lack of public education|devotion to social welfare|suspicion of poets
695,#695 How to Succeed in Business Without Really Paying Taxes,1,1. citizens often pray for divine guidance in supermarkets,0.3131,2.3387,,0.0075,-0.7888,0.0042,-3.2261,-0.2883,0.2075,90.0363,90.8032,110.101,89.3933,5.9059,61.0852,83.3171,69.4161,557.249,94.3879,75.1865,69.9922,93.8783,53.5661,103.9503,129.2232,283.1597,0.1446,6.4262,-5.5001,-13.563,275.6548,93.5361,-0.0011,0.003,-0.0188,0.1098,-0.1068,,0.0008,,0.0196,-0.0134,-0.6027,0.3321,-0.0147,-6.0934,-0.0752,0.0056,-0.188,0.2073,0.8707,-0.1443,-7.3082,0.068,-0.6269,-0.1477,0.0086,0.3528,0.0812,-0.9334,-0.636,0.1218,0.0147,0.9008,0.1312,1.2485,1.0752,2388.732,970.7495,6691.4052,-2.9824,0.0135,1.0374,1822.267,-0.007,0.5668,1.8133,,,,Theocracy,,,,,"absence of drug laws|barren, inhospitable landscape",hatred of cheese|punitive income tax rates|restrictive gun laws
695,#695 How to Succeed in Business Without Really Paying Taxes,2,2. clergy never mention brand names for fear of losing their government subsidies,-0.7257,-0.0044,-0.0129,-0.0006,-0.0165,0.003,-1.7273,0.7262,-0.4575,-2.1691,-1.7707,-3.7017,-3.4778,-1.5952,-3.3156,-3.7188,-2.4023,-1.2421,-2.7027,-3.5343,-1.8759,-2.5163,-3.5517,-3.0401,-3.2584,-9.5885,0.0696,-1.9613,-2.5308,-2.7888,-2.5682,77.2829,0.0049,0.0024,-0.0095,-0.1048,0.0826,,,,,0.021,0.0251,0.0024,-0.0041,-2.4892,0.1817,-0.0057,0.2659,-0.7465,0.0001,-0.0005,12.9334,-0.0501,-1.34,0.7102,-0.0067,-0.9056,-0.0003,-0.6062,,-0.032,0.0041,-0.0001,,,-1.2595,104.3723,53.06,231.3977,-3.3188,-0.0081,-0.4968,-144.9843,0.0146,-0.569,-0.624,,,,,,,,,punitive income tax rates|restrictive gun laws,absence of drug laws
695,#695 How to Succeed in Business Without Really Paying Taxes,3,3. anyone claiming to be a messiah is promptly put to death,-4.0365,-0.0089,,0.0517,0.0258,-0.0022,0.4887,3.5621,-3.0962,0.8491,0.7584,-40.1053,0.8988,1.8187,1.6138,1.6073,0.8791,2.8343,0.3226,2.0834,-14.7343,1.2169,5.4538,-40.9834,-1.909,-37.6376,0.003,0.571,10.9729,-2.1422,1.4747,-32.6173,0.0024,0.0124,-0.0088,-0.4878,0.5752,,0.0088,,1.0288,0.0972,0.169,0.0177,0.6359,1.1709,0.9407,-0.0068,0.0331,-0.0749,,,83.4573,-0.0015,0.546,-8.741,-0.0276,-4.4786,0.0051,0.2746,,1.2349,-0.6359,0.0016,-0.6359,,-2.6358,-55.9754,-23.8165,-82.2115,1.2026,-0.0636,0.1351,-51.0198,0.0752,-1.372,-1.1164,,-1.0,Capital Punishment,,,,frequent executions,,restrictive gun laws|suspicion of poets,absence of drug laws|museums and concert halls
696,"#696 No, Minister",1,1. the election for @@LEADER@@'s office's janitor is heating up,0.0023,0.0014,4.9756,0.0005,-0.0061,,-3.7822,-0.0025,0.0032,-2.8953,-5.1391,-5.1201,-21.6684,-1.7206,-4.0217,-25.8869,-7.9208,-2.5336,-6.5489,-5.4984,-2.1333,-6.3621,-4.4298,-6.52,-23.0049,-33.9027,0.0757,-4.145,-6.168,-8.7178,-7.8933,0.2042,-0.002,,3.6418,0.7162,-0.5247,1.0869,0.0019,,0.0025,0.095,1.6215,-0.0002,-0.4328,-8.6956,0.0845,0.0021,0.293,-1.0048,-2.4495,0.6118,-152.8735,0.132,-2.5802,3.0575,-0.0032,0.1899,-0.0001,-0.0005,0.0028,-0.3257,0.4328,0.0008,0.0025,-0.0003,-0.0039,-16.15,-2.7649,-39.2218,-8.9211,-0.0305,-1.0211,-243.0319,-0.4988,0.0008,,,,,,,,,,punitive income tax rates,
696,"#696 No, Minister",2,2. the delay between passed legislation and real world implementation is often a decade or longer,,-0.0023,-0.0128,-0.0273,-0.4024,0.3479,-0.0753,,,-0.2096,-0.453,-0.6182,-4.2703,23.3874,-0.4301,-16.5481,-0.6479,-0.8872,-0.1817,-0.053,0.0196,-0.3711,-1.0122,-0.1161,-25.9593,-17.3683,-0.0125,436.8555,0.1518,-0.4272,-0.0219,,0.0011,0.2611,-0.216,-0.0034,0.0095,0.0019,0.0011,,0.0017,0.4803,0.3502,0.3208,-0.0079,-0.425,0.8151,-0.0025,-0.0267,0.1183,0.0008,-0.0005,0.4888,-0.3713,-0.3131,8.5315,-0.0163,0.2673,0.0034,,,-0.4305,0.0079,0.1061,0.019,-0.0093,-0.0045,-72.9084,-38.5157,-174.0868,-1.6097,-0.1288,0.0713,-7.5093,-0.0,-0.0223,5.7615,,0.0017,,,,,,,devotion to social welfare,complete absence of social welfare|punitive income tax rates
696,"#696 No, Minister",3,3. the Department of Reduction of Bureaucratic Red Tape has set up a working committee to investigate its own excessive paperwork,,0.018,-1.3102,,-0.0319,,-2.4964,,,-3.8204,-3.6406,-5.8721,-5.9614,-3.4983,-6.2938,-10.4025,-3.3375,-4.3378,-6.1916,-10.7009,-2.95,-4.9302,-8.3127,-3.5588,14.8598,-20.0948,0.2148,-4.0763,-6.1662,-8.6409,-6.7006,,,,-1.7175,-0.1859,0.1877,,,,-0.0034,-0.0297,-0.9131,0.0131,-0.071,-6.8247,-0.0258,,0.7472,-2.6523,1.3651,-0.2985,25.5316,-0.2277,-3.1396,-0.3779,0.0016,-0.001,,,,0.2731,0.071,0.0076,-0.0011,0.001,,471.5938,245.5517,1097.1284,-6.8293,0.0141,-0.972,-393.9005,,0.0029,,,0.0034,,,,,,,punitive income tax rates,
697,#697 Conventional Wisdom,1,1. a video of @@LEADER@@ wearing shock-blue face paint and smashing an electric guitar in front of a frenzied crowd is on endless repeat on the nightly news,-0.0049,-0.0029,-0.0003,0.0084,-0.0006,0.0023,0.4897,0.0055,-0.0044,-0.1706,0.9448,1.187,-58.5948,0.1001,1.0167,3.4906,0.5732,0.4309,1.2313,1.2356,0.457,1.1927,1.0013,-26.3122,23.8987,4.5075,-0.0008,0.5232,0.8795,1.1188,0.8735,-0.0022,0.0048,0.0019,-0.0072,-0.4453,0.3435,-1.1042,0.0021,,0.9854,0.0007,0.0003,0.0015,-0.0002,0.9744,0.003,-0.0036,0.0257,-0.0465,0.0037,-0.0001,0.1953,-0.003,0.3645,0.0073,0.0001,-0.1557,-0.001,0.0012,-0.0144,0.0016,0.0002,-0.0963,1.5221,-1.3827,0.0003,-35.846,-19.0811,-73.7031,1.2017,0.0003,0.0245,-37.2485,0.514,0.0015,,,0.0015,,,,,,,punitive income tax rates,
697,#697 Conventional Wisdom,2,2. @@LEADER@@'s speeches are beloved by insomniacs,-0.0021,0.0067,-0.0012,,0.0015,,-1.0912,0.0036,-0.0008,-0.5455,-1.0032,0.1268,53.4477,-0.8337,-1.3061,-2.59,-1.1664,-0.7918,-0.6115,-1.3364,-0.63,-1.0541,-2.5172,27.8837,-36.362,-3.0089,0.0,-1.0957,-1.6159,-1.7235,-2.04,,,-0.0025,0.0032,0.4619,-0.2926,1.5421,0.0004,-0.0014,-1.0,0.0008,0.3567,-0.0005,-0.0016,-1.5244,0.0039,,-0.0248,0.0437,-0.2469,0.0517,0.0327,0.076,-0.7745,0.3747,-0.0,0.2715,-0.0,,-0.0011,-0.0181,0.0016,0.0888,-1.692,1.4641,0.003,11.1096,9.6276,3.6523,-2.2593,-0.0,-0.3959,26.5799,-0.8305,0.0115,-0.0037,-0.0031,0.0031,,,,,,,,punitive income tax rates
697,#697 Conventional Wisdom,3,3. @@LEADER@@ has taken to wearing medal-adorned military uniform in all public appearances,0.001,,,,0.019,-0.7936,1.6697,-0.0009,,-60.8964,-63.7353,-86.7256,-70.6543,-68.7291,-52.0007,1092.7278,-61.3522,-51.651,-81.4413,-85.331,-58.0069,-83.9518,-80.0118,-77.4905,-27.1037,944.9159,0.0889,5.6232,3.5618,3.3549,1.7939,,,-0.601,0.4193,-0.0808,0.0741,-1.0967,-0.002,,-0.0074,-0.1208,-0.9807,-0.0013,-0.0064,298.7943,-4.8464,,0.4672,-1.1654,0.8817,-0.1428,-0.0618,-0.1733,2.2929,-5.6215,0.0301,-0.2906,-0.005,,0.8301,0.635,0.0064,-0.0003,-0.0972,-1.5959,-1.4008,-1.1326,6.255,-35.2921,6.0118,0.0482,-88.4911,-368.1435,0.8067,-0.4993,-3.5561,0.0074,,,,,,,,hatred of cheese may add or remove notability: punitive income tax rates,"barren, inhospitable landscape"
